VERSIONNR;LOCATIONCODE;TYPE;SUBTYPE;ROADNUMBER;ROADNAME;FIRST_NAME;SECOND_NAME;ADMIN_AREA;AREA_REFERENCE;LINEAR_REFERENCE;NEGATIVE_OFFSET;POSITIVE_OFFSET;INTERSECTIONCODE;LATITUDE;LONGITUDE;URBAN;IN_POSITIVE;OUT_POSITIVE;IN_NEGATIVE;OUT_NEGATIVE;PRESENT_POSITIVE;PRESENT_NEGATIVE
20.0;6724;P3;37;L3141;;Großenlüder-Kleinlüder;;;01396;06713;06723;06725;6724,16459;50,5492;9,5119;0;1;1;1;1;1;1;
20.0;6725;P3;37;L3141;;Großenlüder;;;01396;06713;06724;06726;22162,6725;50,5899;9,5319;0;1;1;1;1;1;1;
20.0;6726;P3;37;L3141;;Bad Salzschlirf;;;06727;06713;06725;06728;;50,624;9,5077;0;1;1;1;1;1;1;
20.0;6728;P3;37;L3141;;Schlitz;;;06709;06713;06726;16492;6728,16491,6708;50,6783;9,5628;0;1;1;1;1;1;1;
20.0;16492;P1;3;L3141;;Niederaula;;;06709;06713;06728;;12304,24713,16492;50,776;9,585;0;1;1;1;1;1;1;
20.0;53088;L6;1;;Rheinfähre;Neuburg;Neuburgweier;;02210;;;;;;;;;;;;;;
20.0;53045;P3;17;;Rheinfähre;Neuburg;;;02210;53088;;54998;;48,9788;8,2543;0;1;1;1;1;1;1;
20.0;54998;P3;45;;Rheinfähre;Neuburg-Neuburgweier;;;02210;53088;53045;53046;;48,9779;8,2555;0;1;1;1;1;1;1;
20.0;53046;P3;17;;Rheinfähre;Neuburgweier;;;02210;53088;54998;;;48,97725;8,25685;0;1;1;1;1;1;1;
20.0;50188;L1;2;B10;;Lebach;Augsburg;;00001;;;;;;;;;;;;;;
20.0;8438;L3;0;B10;;Lebach;Pirmasens;;00265;50188;;08439;;;;;;;;;;;
20.0;41500;P1;12;B10;Illtalstraße;Lebach-Bubach;;;01776;08438;;20275;41500,22321;49,41365;6,9338;1;1;1;1;1;1;1;
20.0;20275;P1;12;B10;Dirminger Straße;Eppelborn;;;01187;08438;41500;20276;;49,40695;6,9684;1;1;1;1;1;1;1;
20.0;20276;P1;5;B10;;Eppelborn;;;01187;08438;20275;;20276,10009;49,4135;6,9897;0;1;1;1;1;1;1;
20.0;8439;L3;0;B10;;Pirmasens;Karlsruhe;;00001;50188;08438;52534;;;;;;;;;;;
20.0;20278;P1;3;B10;Hauptstraße;Pirmasens;Höheischweiler;;03228;08439;;55212;12512,12046,20278,40908;49,23115;7,5578;0;1;1;1;1;1;1;
20.0;55212;P3;1;B10;;Fehrbachtunnel;;;00605;08439;20278;55211;;49,2329;7,5799;0;1;1;1;1;1;1;
20.0;55211;P1;15;B10;;Pirmasens-Fehrbach;;;00605;08439;55212;20279;;49,2297;7,5901;0;1;1;1;1;1;1;
20.0;20279;P1;15;B10;;Pirmasens;;;00605;08439;55211;55213;20279,29028,25962;49,2151;7,5988;0;1;1;1;1;1;1;
20.0;55213;P1;15;B10;;Pirmasens / Waldfriedhof;Landauer Straße;;03228;08439;20279;60097;;49,2118;7,6436;0;1;1;1;1;1;1;
20.0;60097;P1;15;B10;;Pirmasens / In der Fumbach;;;03228;08439;55213;60098;;49,2162;7,6511;0;1;1;1;1;1;1;
20.0;60098;P1;15;B10;;Beckenhof;;;03228;08439;60097;40586;;49,21135;7,671;0;1;1;1;1;1;1;
20.0;40586;P1;15;B10;;Münchweiler;;;03228;08439;60098;40587;;49,21075;7,6913;0;1;1;1;1;1;1;
20.0;40587;P1;15;B10;;Ruppertsweiler;Lemberg;;03228;08439;40586;20280;;49,20105;7,6959;0;1;1;1;1;1;1;
20.0;20280;P1;15;B10;;Hinterweidenthal;;;03228;08439;40587;40588;20280,23471;49,2005;7,7497;0;1;1;1;1;1;1;
20.0;40588;P1;15;B10;;Hauenstein;;;00676;08439;20280;20281;;49,20035;7,8373;0;1;1;1;1;1;1;
20.0;20281;P1;12;B10;;Rinnthal;;;00676;08439;40588;40330;23905,20281;49,22455;7,91235;0;1;1;1;1;1;1;
20.0;40330;P3;1;B10;;Kostenfels;;;00676;08439;20281;40331;;49,2205;7,92425;0;0;0;0;0;1;1;
20.0;40331;P3;1;B10;;Staufer;;;00676;08439;40330;20282;;49,20975;7,9438;0;0;0;0;0;1;1;
20.0;20282;P1;12;B10;;Annweiler am Trifels;;;00676;08439;40331;40332;23904,20282;49,2046;7,9465;0;1;1;1;1;1;1;
20.0;40332;P3;1;B10;;Löwenherz;;;00500;08439;20282;40333;;49,20845;7,96065;0;0;0;0;0;1;1;
20.0;40333;P3;1;B10;;Barbarossa;;;00500;08439;40332;40334;;49,2091;7,97345;0;0;0;0;0;1;1;
20.0;40334;P1;12;B10;;Queichhambach;;;00500;08439;40333;40589;;49,21715;8,0037;0;1;1;1;1;1;1;
20.0;40589;P1;12;B10;;Siebeldingen;Birkweiler;;00500;08439;40334;40590;;49,2073;8,04145;0;1;1;1;1;1;1;
20.0;40590;P1;12;B10;;Godramstein;Arzheim;;00500;08439;40589;55130;;49,2053;8,0809;0;1;1;1;1;1;1;
20.0;55130;P1;10;B10;;Landau-Wollmesheimer Straße;;;00500;08439;40590;55131;;49,209;8,0946;0;1;1;1;1;1;1;
20.0;55131;P1;10;B10;;Landau-Schloßstraße;;;00500;08439;55130;55132;;49,214;8,1161;0;1;1;1;1;1;1;
20.0;55132;P1;15;B10;;Landau;;;00500;08439;55131;20284;55132,56671;49,2167;8,12995;0;1;1;1;1;1;1;
20.0;20284;P1;3;B10;;Landau-Nord;;;00500;08439;55132;20285;20284,6154;49,21725;8,14165;0;1;1;1;1;1;1;
20.0;20285;P1;3;B10;;Wörther Kreuz;;;00428;08439;20284;55117;40918,20285,25418,12111;49,0396;8,274;0;1;1;1;1;1;1;
20.0;55117;P1;15;B10;Südtangente;Maximiliansau-West;;;00482;08439;20285;55118;;49,0407;8,2922;1;1;1;1;1;1;1;
20.0;55118;P3;2;B10;;Rheinbrücke;;;00482;08439;55117;30898;;49,0381;8,3039;0;0;0;0;0;1;1;
20.0;52534;L3;0;B10;;Karlsruhe;Pforzheim;;00284;50188;08439;52535;;;;;;;;;;;
20.0;30898;P1;15;B10;Südtangente;Nr. 11, Ausfahrt Verkehrsübungsplatz;;;00482;52534;55118;30899;30903,30898;49,0375;8,3143;1;1;1;1;1;1;1;
20.0;30899;P1;15;B10;Südtangente;Nr. 10, Ausfahrt Raffineriestraße;;;00482;52534;30898;30900;30904,30899;49,0373;8,3198;1;1;1;1;1;1;1;
20.0;30900;P1;15;B10;Südtangente;Nr. 9, Ausfahrt Knielingen;;;00482;52534;30899;30901;30905,18686,30900;49,03675;8,32465;1;1;1;1;1;1;1;
20.0;30901;P1;15;B10;Südtangente;Nr. 8, Honsellstraße;;;00482;52534;30900;20286;30897,30906,30901,18682;49,0137;8,3529;1;1;1;1;1;1;1;
20.0;20286;P1;15;B10;Südtangente;Nr. 7, Entenfang/Westbahnhof;;;00482;52534;30901;52533;18614,30907,23098,20286;49,0094;8,35615;1;1;1;1;1;1;1;
20.0;52533;P1;15;B10;Südtangente;Nr. 6, Kühler Krug;;;00482;52534;20286;30888;30879,52533;49,0044;8,36615;1;1;1;1;1;1;1;
20.0;30888;P1;11;B10;Kriegsstraße;Brauerstraße/LGL;;;00482;52534;52533;30889;56844,30888;49,0055;8,3869;1;1;1;1;1;1;1;
20.0;30889;P1;11;B10;Kriegsstraße;Karlstor;;;00482;52534;30888;30890;;49,0055;8,39455;1;1;1;1;1;1;1;
20.0;30890;P1;11;B10;Kriegsstraße;Ettlinger Tor;;;00482;52534;30889;30891;15061,30890;49,00535;8,4034;1;1;1;1;1;1;1;
20.0;30891;P1;11;B10;Kriegsstraße;Mendelssohn Platz;;;00482;52534;30890;30892;;49,00605;8,41155;1;1;1;1;1;1;1;
20.0;30892;P1;12;B10;Ostring;Wolfartsweierer Straße/Containerbahnhof;;;00482;52534;30891;30893;54714,30892;49,00075;8,42655;1;1;1;1;1;1;1;
20.0;30893;P1;11;B10;Ostring;Durlacher Allee;;;00482;52534;30892;15422;56831,30893;49,0052;8,43745;1;1;1;1;1;1;1;
20.0;15422;P1;12;B10;Durlacher Allee;Weinweg/Elfmorgenbruchstraße;;;00482;52534;30893;20287;17362,15422;49,0043;8,4425;1;1;1;1;1;1;1;
20.0;20287;P1;3;B10;Durlacher Allee;Karlsruhe-Durlach;;;00482;52534;15422;;11595,20287,17426;49,00285;8,45035;1;0;1;1;0;1;1;
20.0;56111;P1;12;B10;Nordtangente;Karlsruhe-Hagsfeld/Elfmorgenbruchstraße;;;00482;52534;;14235;56111,17363;49,0186;8,45765;0;1;0;0;1;1;1;
20.0;14235;P1;3;B10;;Karlsruhe-Nord;;;00482;52534;56111;56114;14235,54975;49,01595;8,4666;0;1;1;1;1;1;1;
20.0;56114;P1;15;B10;;Karlsruhe-Durlach;;;00482;52534;14235;20288;56114,17427;49,0122;8,4765;0;1;1;1;1;1;1;
20.0;20288;P1;15;B10;;Karlsruhe-Grötzingen/B3;;;00482;52534;56114;56782;20288,22716;49,00675;8,48735;0;1;1;1;1;1;1;
20.0;56782;P3;1;B10;;Grötzinger Tunnel;;;00482;52534;20288;20289;;49,0055;8,51215;0;0;0;0;0;1;1;
20.0;20289;P3;37;B10;;Pfinztal-Berghausen/B293;;;02139;52534;56782;52536;20289,26040;49,0036;8,52675;0;1;1;1;1;1;1;
20.0;52536;P3;37;B10;;Pfinztal-Söllingen;;;02139;52534;20289;52537;;48,98635;8,54165;0;1;1;1;1;1;1;
20.0;52537;P1;8;B10;;Pfinztal-Kleinsteinbach;;;02139;52534;52536;52538;52537,17298;48,9668;8,5539;0;1;1;1;1;1;1;
20.0;52538;P1;8;B10;;Remchingen-Wilferdingen;;;52574;52534;52537;30536;;48,95335;8,56985;0;1;1;1;1;1;1;
20.0;30536;P1;12;B10;;Remchingen-Nöttingen;;;52574;52534;52538;04367;;48,94295;8,57585;0;1;1;1;1;1;1;
20.0;4367;P1;12;B10;;Kämpfelbach-Ersingen;;;00603;52534;30536;20290;;48,913;8,6291;0;1;1;1;1;1;1;
20.0;20290;P1;15;B10;;Westtangente/B463;;;00603;52534;04367;20291;20290,15790;48,9057;8,65225;0;1;1;1;1;1;1;
20.0;20291;P1;8;B10;Wilferdinger Straße;Kelterstraße/B294;;;00603;52534;20290;15789;20291,22603;48,896;8,6871;1;1;1;1;1;1;1;
20.0;15789;P1;11;B10;Berliner Straße;Luisenstraße;;;00603;52534;20291;20292;15789,23722;48,89365119424082;8,694197897688127;1;1;1;1;1;1;1;
20.0;20292;P1;11;B10;Luisenstraße;Hauptbahnhof;;;00603;52534;15789;30537;20292,22604;48,8933;8,7037;1;1;1;1;1;1;1;
20.0;30537;P1;12;B10;Eutinger Straße;Zeppelinstraße/Gaskessel;;;00603;52534;20292;30538;;48,8965;8,7209;1;1;1;1;1;1;1;
20.0;30538;P1;12;B10;Eutinger Straße;Eutingen;;;00603;52534;30537;30539;;48,90395;8,73605;1;1;1;1;1;1;1;
20.0;30539;P1;12;B10;;Pforzheim-Mäuerach;;;00603;52534;30538;20293;;48,9054;8,74515;0;1;1;1;1;1;1;
20.0;52535;L3;0;B10;;Pforzheim;Mühlacker;;00402;50188;52534;57842;;;;;;;;;;;
20.0;20293;P1;3;B10;;Pforzheim-Ost (A8);;;03946;52535;30539;30540;20293,12517;48,9137;8,76555;0;1;1;1;1;1;1;
20.0;30540;P1;12;B10;;Niefern-Öschelbronn;;;03946;52535;20293;52539;;48,9194;8,77685;0;1;1;1;1;1;1;
20.0;52539;P1;12;B10;;Mühlacker-Enzberg;;;01946;52535;30540;20294;;48,93325;8,8053;0;1;1;1;1;1;1;
20.0;20294;P3;37;B10;;Mühlacker/Einmündung Ötisheim;;;01946;52535;52539;56019;;48,9479;8,8363;0;1;1;1;1;1;1;
20.0;56019;P3;37;B10;;Mühlacker/Einmündung Dürrmenz;;;01946;52535;20294;52540;9857,56019;48,94555;8,8416;0;1;1;1;1;1;1;
20.0;52540;P1;12;B10;;Mühlacker Osttangente;;;01946;52535;56019;56020;;48,95085;8,87155;0;1;1;1;1;1;1;
20.0;57842;L3;0;B10;;Mühlacker;Stuttgart;;00263;50188;52535;08441;;;;;;;;;;;
20.0;56020;P1;12;B10;;Mühlacker-Mühlhausen;;;01946;57842;52540;20295;;48,9509;8,8908;0;1;1;1;1;1;1;
20.0;20295;P1;11;B10;;Illinger Eck/B35;;;02979;57842;56020;52541;23081,20295;48,95325;8,91245;0;1;1;1;1;1;1;
20.0;52541;P1;12;B10;;Illingen-Ost;;;02979;57842;20295;52542;;48,9488;8,9296;0;0;0;1;1;1;1;
20.0;52542;P1;12;B10;;Vaihingen/Enz-Kleinglattbach;;;02979;57842;52541;52543;14894,52542;48,9418;8,9455;0;1;1;1;1;1;1;
20.0;52543;P1;11;B10;;Vaihingen/Enz-Seemühle;;;30580;57842;52542;30543;;48,93765;8,94325;0;1;1;1;1;1;1;
20.0;30543;P1;12;B10;;Vaihingen/Enz-Mitte;;;30580;57842;52543;30544;30543,9862;48,9302;8,94925;0;1;1;1;1;1;1;
20.0;30544;P1;12;B10;;Vaihingen/Enz-Ost;;;30580;57842;30543;30545;;48,92225;8,97305;0;1;1;1;1;1;1;
20.0;30545;P3;37;B10;;Vaihingen/Enz-Enzweihingen;;;30580;57842;30544;52544;;48,9182;8,9838;0;1;1;1;1;1;1;
20.0;52544;P1;12;B10;;Oberriexingen;;;30580;57842;30545;52545;;48,9191;8,9954;0;1;1;1;1;1;1;
20.0;52545;P1;12;B10;;Eberdingen-Hochdorf;;;30580;57842;52544;52546;;48,9011;9,02035;0;1;1;1;1;1;1;
20.0;52546;P1;12;B10;;Markgröningen;;;41453;57842;52545;52547;52546,3263;48,8988;9,024;0;1;1;1;1;1;1;
20.0;52547;P1;15;B10;;Hardt-und Schönbühlhof-West;;;52655;57842;52546;52548;;48,89425;9,02755;0;1;1;0;0;1;1;
20.0;52548;P1;15;B10;;Hardt- und Schönbühlhof-Ost;;;52704;57842;52547;52549;;48,88795;9,03995;0;0;0;1;1;1;1;
20.0;52549;P1;15;B10;;Schwieberdingen-West;;;52704;57842;52548;30549;;48,88335;9,0583;0;1;1;1;1;1;1;
20.0;30549;P1;15;B10;;Schwieberdingen-Mitte;;;52704;57842;52549;52550;30549,14915;48,8795;9,08005;0;1;1;1;1;1;1;
20.0;52550;P1;15;B10;;Schwieberdingen-Ost;;;52704;57842;30549;52551;;48,8718;9,0888;0;0;0;1;1;1;1;
20.0;52551;P1;15;B10;;Münchingen-Nord/Ditzingen;;;03905;57842;52550;41351;52551,9870;48,86535;9,09745;0;1;1;1;1;1;1;
20.0;41351;P1;15;B10;;Münchingen-Ost/Kallenberg;;;03905;57842;52551;20296;;48,85325;9,11775;0;1;1;1;1;1;1;
20.0;20296;P1;3;B10;;Stuttgart-Zuffenhausen (A81);;;03905;57842;41351;30552;12660,20296;48,85105;9,12085;0;1;1;1;1;1;1;
20.0;30552;P1;15;B10;;Korntal;;;00675;57842;20296;20297;30552,15242;48,84;9,1416;0;1;1;1;1;1;1;
20.0;20297;P1;15;B10;;Stuttgart-Stammheim;;;00675;57842;30552;30553;;48,840639826009955;9,160003181995714;0;1;1;1;1;1;1;
20.0;30553;P1;15;B10;;Dreieck Stuttgart-Zuffenhausen;;;00675;57842;20297;30555;22372,30553;48,83635;9,16735;0;1;1;1;1;1;1;
20.0;30555;P1;11;B10;Heilbronner Straße;Zuffenhausen-Süd (Friedrichswahl);;;00675;57842;30553;20299;30555,30616;48,82365;9,1727;1;1;1;1;1;1;1;
20.0;20299;P1;11;B10;Heilbronner Straße;Feuerbach-Ost (Borsigstraße);;;00675;57842;30555;54856;22370,14303,20299;48,81995;9,1753;1;1;1;1;1;1;1;
20.0;54856;P1;11;B10;Heilbronner Straße;Sieglestraße;;;00675;57842;20299;54960;54856,54961,30615;48,81585;9,17755;1;1;1;1;1;1;1;
20.0;8441;L3;0;B10;;Stuttgart;Ulm;;00263;50188;57842;08442;;;;;;;;;;;
20.0;54960;P3;1;B10;Pragstraße;Pragtunnel;;;00675;08441;54856;30556;;48,80915;9,1846;1;0;0;0;0;1;1;
20.0;30556;P1;11;B10;Pragstraße;Löwentor;;;00675;08441;54960;02054;30556,17453,54963;48,80755;9,1892;1;1;1;1;1;1;1;
20.0;2054;P1;12;B10;Pragstraße;Rosensteintunnel Nord;;;00675;08441;30556;02243;2054,2189;48,80700843753002;9,193975325425042;1;1;1;1;1;1;1;
20.0;2243;P3;1;B10;;Rosensteintunnel;;;00675;08441;02054;01961;;48,80406153045175;9,202458613372565;1;0;0;0;0;1;1;
20.0;1961;P1;12;B10;Neckartalstraße;Rosensteintunnel Süd;;;00675;08441;02243;20302;2146,1961;48,802363693750976;9,207472106658066;1;1;1;1;1;1;1;
20.0;20302;P3;1;B10;Uferstraße;Leuzetunnel;;;00675;08441;01961;20303;3807,54810,20302,20798;48,799;9,2096;1;0;0;0;0;1;1;
20.0;20303;P1;15;B10;Uferstraße;Stuttgart-Ost;;;00675;08441;20302;20304;20303,20799,54721;48,78925;9,22195;1;1;1;1;1;1;1;
20.0;20304;P1;15;B10;Uferstraße;Dreieck NeckarPark;;;00675;08441;20303;30557;20800,20304;48,78505;9,23025;1;1;1;1;1;1;1;
20.0;30557;P1;15;B10;Uferstraße;Wangen;;;00675;08441;20304;30558;15245,30557;48,76955;9,25095;1;1;1;1;1;1;1;
20.0;30558;P1;15;B10;Uferstraße;Hedelfingen;;;00675;08441;30557;20305;30558,56781,15113;48,76065;9,257;1;1;1;1;1;1;1;
20.0;20305;P1;15;B10;Uferstraße;Obertürkheim/Hafen;;;00675;08441;30558;30559;20305,14365;48,75085;9,2637;1;1;1;1;1;1;1;
20.0;30559;P1;15;B10;;Esslingen-Mettingen;;;03851;08441;20305;30560;;48,74045;9,2755;0;1;1;1;1;1;1;
20.0;30560;P1;15;B10;;Esslingen-Pliensauvorstadt;;;03851;08441;30559;20306;;48,73865;9,29485;0;0;1;0;0;1;0;
20.0;20306;P1;15;B10;;Esslingen-Zentrum;;;03851;08441;30560;30561;20306,15372;48,7353;9,30475;0;1;1;1;1;1;1;
20.0;30561;P1;15;B10;;Esslingen-Oberesslingen;;;03851;08441;20306;30562;30561,54786;48,72725;9,3197;0;1;1;1;1;1;1;
20.0;30562;P1;15;B10;;Esslingen-Zell;;;03851;08441;30561;30563;;48,72025;9,3419;0;1;1;1;1;1;1;
20.0;30563;P1;15;B10;;Deizisau-West;;;52720;08441;30562;20307;17232,30563;48,71595;9,38225;0;1;1;1;1;1;1;
20.0;20307;P1;15;B10;;Plochingen/Deizisau-Ost;;;52720;08441;30563;20308;;48,71205;9,4059;0;1;1;1;1;1;1;
20.0;20308;P1;15;B10;;Plochinger Dreieck;;;02161;08441;20307;30564;22978,20308;48,706;9,4149;0;1;1;1;1;1;1;
20.0;30564;P1;15;B10;;Reichenbach/Hochdorf;;;02161;08441;20308;30565;;48,70305;9,4448;0;1;1;1;1;1;1;
20.0;30565;P1;15;B10;;Ebersbach;;;41424;08441;30564;30566;;48,71155;9,5056;0;1;1;1;1;1;1;
20.0;30566;P1;15;B10;;Uhingen-West;;;41424;08441;30565;20309;;48,7147;9,5562;0;1;1;1;1;1;1;
20.0;20309;P1;15;B10;;Uhingen;;;03994;08441;30566;30567;26424,20309;48,7062;9,5767;0;1;1;1;1;1;1;
20.0;30567;P1;15;B10;;Göppingen-Faurndau;;;03994;08441;20309;56021;;48,7036;9,60705;0;1;1;1;1;1;1;
20.0;56021;P1;15;B10;;Göppingen-Zentrum-West;;;30527;08441;30567;30568;;48,7002;9,6371;0;1;1;1;1;1;1;
20.0;30568;P1;15;B10;;Göppingen-Zentrum-Ost;;;30527;08441;56021;41352;14978,30568;48,69205;9,66565;0;1;1;1;1;1;1;
20.0;41352;P1;15;B10;;Eislingen-West;;;41425;08441;30568;56022;;48,6923;9,68575;0;1;1;1;1;1;1;
20.0;56022;P1;15;B10;;Eislingen-Ost;;;41425;08441;41352;04073;;48,6798;9,7215;0;1;1;1;1;1;1;
20.0;4073;P1;15;B10;;Süßen-Süd;;;02504;08441;56022;14191;;48,6695;9,7322;0;1;1;1;1;1;1;
20.0;14191;P1;15;B10;;Süßen-Ost/B466;;;02504;08441;04073;54874;8322,14191;48,6664;9,757;0;1;1;1;1;1;1;
20.0;54874;P1;12;B10;;Gingen;;;56818;08441;14191;54875;;48,650614724587115;9,783152173415766;0;1;1;1;1;1;1;
20.0;54875;P3;37;B10;;Kuchen;;;56819;08441;54874;30571;;48,63615;9,7995;0;1;1;1;1;1;1;
20.0;30571;P3;37;B10;;Geislingen an der Steige;;;01313;08441;54875;15447;30571,23738,14980;48,62485;9,82705;0;1;1;1;1;1;1;
20.0;15447;P1;12;B10;;Geislingen-Türkheim;;;01313;08441;30571;30575;15447,15211;48,6152;9,8407;0;1;1;1;1;1;1;
20.0;30575;P3;37;B10;;Amstetten;;;52626;08441;15447;30576;;48,5745;9,8769;0;1;1;1;1;1;1;
20.0;30576;P3;37;B10;;Lonsee-Urspring;;;52627;08441;30575;30577;30576,9885;48,5471;9,89345;0;1;1;1;1;1;1;
20.0;30577;P1;12;B10;;Lonsee-Luizhausen;;;52627;08441;30576;30578;;48,5232;9,9058;0;1;1;1;1;1;1;
20.0;30578;P1;12;B10;;Westerstetten;;;03842;08441;30577;30579;;48,49965;9,9299;0;1;1;1;1;1;1;
20.0;30579;P1;12;B10;;Dornstadt-Tomerdingen;;;03842;08441;30578;30581;30579,17246;48,48685;9,93175;0;1;1;1;1;1;1;
20.0;30581;P1;15;B10;;Dornstadt;;;03842;08441;30579;20314;;48,4675;9,94725;0;1;1;1;1;1;1;
20.0;20314;P1;3;B10;;Ulm-West (A8);;;03842;08441;30581;30582;20314,12540;48,4564;9,96165;0;1;1;1;1;1;1;
20.0;30582;P1;15;B10;;Ulm-Lehr/Jungingen;;;00689;08441;20314;20315;30582,17467,9876;48,438;9,97605;0;1;1;1;1;1;1;
20.0;20315;P1;15;B10;;Blaustein/Universitätsklinikum Ulm;;;00689;08441;30582;56688;20315,15175;48,42595;9,9741;0;1;1;1;1;1;1;
20.0;56688;P3;1;B10;;Ulm Lehrer-Tal-Tunnel;;;00689;08441;20315;30513;;48,4142;9,972;0;0;0;0;0;1;1;
20.0;8442;L3;0;B10;;Ulm;Augsburg;;00001;50188;08441;;;;;;;;;;;;
20.0;30513;P1;15;B10;Hindenburgring;Blaubeurer Tor;;;00689;08442;56688;53053;21266,22529,30513;48,40245;9,9785;1;1;1;1;1;1;1;
20.0;53053;P3;1;B10;Bismarckring;Westringtunnel;;;00689;08442;30513;20317;;48,3948;9,9793;1;0;0;0;0;1;1;
20.0;20317;P1;11;B10;Bismarckring;Zingler Straße/B311;;;00689;08442;53053;20318;20317,22531,22949;48,3934;9,9815;1;1;1;1;1;1;1;
20.0;20318;P1;8;B10;Europastraße;Neu-Ulm-Mitte;;;01982;08442;20317;36194;27365,20318,22533;48,3806;9,9935;0;1;1;1;1;1;1;
20.0;36194;P1;11;B10;Europastraße;Memminger Straße;;;01982;08442;20318;36195;27370,36194;48,383;10,0057;1;1;1;1;1;1;1;
20.0;36195;P1;8;B10;Europastraße;Reuttier Straße;;;01982;08442;36194;60918;13684,36195;48,3858;10,0195;1;1;1;1;1;1;1;
20.0;60918;P1;15;B10;Europastraße;Max-Eyth-Straße;;;01982;08442;36195;42391;;48,38700915905779;10,02729754900237;1;1;1;1;1;1;1;
20.0;42391;P1;11;B10;Europastraße;Otto-Hahn-Straße;;;01982;08442;60918;36196;;48,3868;10,03615;1;1;1;1;1;1;1;
20.0;36196;P1;12;B10;Europastraße;Breitenhofstraße;;;01982;08442;42391;;;48,3875;10,0437;1;1;1;1;1;1;1;
20.0;9740;L1;3;L572;;Bocholt;Ahaus;;00353;;;;;;;;;;;;;;
20.0;16671;P1;15;L572;Ostring;Bocholt-Ost;;;00952;09740;;28765;16670,16671;51,8272064753782;6,646043558418212;0;1;0;0;1;1;1;
20.0;28765;P1;12;L572;;Rhede;;;03117;09740;16671;16672;;51,83715;6,6795;0;1;1;1;1;1;1;
20.0;16672;P1;8;L572;;Burlo;;;00966;09740;28765;28766;;51,905286444868985;6,77882269508993;0;1;1;1;1;1;1;
20.0;28766;P1;11;L572;;Oeding;;;03730;09740;16672;;28766,28762,22;51,934;6,81785;0;0;1;1;0;1;1;
20.0;19;P1;15;L572;;Südlohn;;;03730;09740;;24933;18,14,19;51,92775;6,84525;0;1;0;0;1;1;1;
20.0;24933;P1;12;L572;;Stadtlohn;;;03170;09740;00019;24934;24933,18187;51,9939;6,91475;0;1;1;1;1;1;1;
20.0;24934;P1;11;L572;;Ahaus;;;00742;09740;24933;;;52,0738;6,99735;0;1;1;1;1;1;1;
20.0;50918;L5;0;GHB302;Cherbourger Straße;Überseehafengebiet;A27;;00991;;;;;;;;;;;;;;
20.0;34858;P1;10;GHB302;Cherbourger Straße;Wurster Straße;;;00991;50918;;28266;34860,34858;53,5831;8,5925;1;1;1;1;1;1;1;
20.0;28266;P1;10;GHB302;Cherbourger Straße;Langener Landstraße;;;00991;50918;34858;58038;;53,585;8,59805;1;1;1;1;1;1;1;
20.0;58038;P1;10;GHB302;Cherbourger Straße;Hans-Böckler-Straße;;;00991;50918;28266;28267;;53,5859;8,6068;1;1;1;1;1;1;1;
20.0;28267;P1;3;GHB302;Cherbourger Straße;Bremerhaven-Überseehäfen;;;00991;50918;58038;;28267,10726;53,5822;8,62335;1;1;1;1;1;1;1;
20.0;9705;L1;3;L572;;Northeim;Einbeck;;00570;;;;;;;;;;;;;;
20.0;28614;P1;3;L572;;Northeim-Nord;;;02043;09705;;28615;22765,28614,12327;51,73375;9,97325;0;1;0;0;1;1;1;
20.0;28615;P1;15;L572;;Einbeck-Salzderhelden;;;01156;09705;28614;;28571,29831,28615;51,80465;9,89785;0;0;1;1;0;1;1;
20.0;53877;L5;0;;Poppenbüttler Hauptstraße;;;;35569;;;;;;;;;;;;;;
20.0;53878;P1;10;;Poppenbüttler Hauptstraße;Poppenbütteler Weg;Harksheider Straße;;35569;53877;;53879;53885,53878;53,6593;10,08495;1;1;1;1;1;1;1;
20.0;53879;P1;12;;Poppenbüttler Hautptstraße;Haberkamp;;;35569;53877;53878;53880;;53,66275;10,08775;1;1;1;1;1;1;1;
20.0;53880;P1;12;;Poppenbüttler Hautptstraße;Rönkrei;;;35569;53877;53879;53881;;53,66395;10,0891;1;1;1;1;1;1;1;
20.0;53881;P1;12;;An der Alsterschleife;Kupferkammer;;;35569;53877;53880;53882;;53,6678;10,0912;1;1;1;1;1;1;1;
20.0;53882;P1;10;;An der Alsterschleife;Lemsahler Landstraße;;;35569;53877;53881;;53882,53905;53,6721;10,09065;1;1;1;1;1;1;1;
20.0;50798;L1;3;S2190;;Hallstadt;Kulmbach;;00295;;;;;;;;;;;;;;
20.0;9494;L3;0;S2190;;Hallstadt;Bamberg;;00295;50798;;31593;;;;;;;;;;;
20.0;27741;P1;3;S2190;;Hallstadt;;;01438;09494;;35181;27741,12423,23182;49,9212;10,8756;0;1;1;1;1;1;1;
20.0;35181;P1;10;S2190;Hallstadter Straße;Lichtenhaidestraße;;;00874;09494;27741;35182;;49,9059;10,8857;1;1;1;1;1;1;1;
20.0;35182;P1;10;S2190;Siechenstraße;Memmelsdorfer Straße;Magazinstraße;;00874;09494;35181;35183;35190,35182;49,9019;10,88855;1;1;1;1;1;1;1;
20.0;35183;P1;10;S2190;Memmelsdorfer Straße;Ludwigstraße;Coburger Straße;;00874;09494;35182;35184;;49,90435;10,89355;0;1;1;1;1;1;1;
